age_i,naics_i,work_poi_i,age_j,naics_j,work_poi_j,contactlvl,num_people,num_contact_per_person_day,contact_time_min_per_person_day
2,55,0,4,71,4,neighbor,694,.0043227667920291,.2843180000782013
2,55,0,4,71,4,restaurants,694,.0028818442951888,.0067723337560892
2,55,0,4,71,4,retail,694,.0072046108543873,.3519932627677917
2,55,0,4,72,0,neighbor,694,.0043227664427832,.039289144333452
2,55,0,4,72,0,restaurants,694,.0014409221475944,.0621757917106152
2,55,0,4,72,1,entertainment,694,.0028818442951888,.1942123025655746
2,55,0,4,72,1,neighbor,694,.0144092215923592,.6205571480095387
2,55,0,4,72,1,restaurants,694,.0489913530182093,2.212548987939954
2,55,0,4,72,1,retail,694,.0172910671681166,.6831019520759583
2,55,0,4,72,1,services,694,.0014409221475944,.0100864553824067
2,55,0,4,92,0,entertainment,694,.0244956780225039,.6540826559066772
2,55,0,4,92,0,neighbor,694,.073487032786943,2.007180668762885
2,55,0,4,92,0,restaurants,694,.0389049000805244,1.140806328505278
2,55,0,4,92,0,retail,694,.082132562994957,2.288928747177124
2,55,0,4,92,0,services,694,.018731989315711,.8059514807537198
2,55,0,5,0,0,entertainment,694,.5432276725769043,15.19905090332031
2,55,0,5,0,0,neighbor,694,1.855907803401351,57.61167299747467
2,55,0,5,0,0,restaurants,694,.7997118192724884,28.02508744597435
2,55,0,5,0,0,retail,694,2.8602306045359,103.2351763732731
2,55,0,5,0,0,services,694,.2824207479134202,11.68478548526764
2,55,0,5,0,0,work,694,.0129682999104261,5.629214763641357
2,55,0,6,0,0,entertainment,694,.3213256597518921,8.565994262695313
2,55,0,6,0,0,neighbor,694,1.102305465843529,30.56631261110306
2,55,0,6,0,0,restaurants,694,.5028818510472775,16.81145672500134
2,55,0,6,0,0,retail,694,1.900576392537914,71.38373832590878
2,55,0,6,0,0,services,694,.1930835775565356,7.859147477895021
2,56,0,1,0,0,entertainment,30900,.0250809060889878,.8647681224392727
2,56,0,1,0,0,hh,30900,.7408414483070374,444.5048828125
2,56,0,1,0,0,neighbor,30900,.1001941777067259,3.183784754015505
2,56,0,1,0,0,restaurants,30900,.0261812293210824,.9231739933602512
2,56,0,1,0,0,retail,30900,.0882524286716944,2.552737713907845
2,56,0,1,0,0,school,30900,.1944983750581741,55.65874099731445
2,56,0,1,0,0,services,30900,.0100647253202624,.2965547135099769
2,56,0,1,11,0,neighbor,30900,.0000323624590237,.0001898597693071
2,56,0,1,23,0,school,30900,.0000970873807091,.0269536152482033
2,56,0,1,31,0,school,30900,.0001618122914806,.050195250660181
2,56,0,1,42,0,neighbor,30900,.0000323624590237,.0003883495228365
2,56,0,1,42,0,school,30900,.0000970873807091,.0205037761479616
2,56,0,1,44,0,hh,30900,.0003236245829612,.1941747516393661
2,56,0,1,44,0,neighbor,30900,.00181229771988,.0688482653349638
2,56,0,1,44,0,restaurants,30900,.0000323624590237,.0000226537213166
2,56,0,1,44,0,retail,30900,.0003559870528989,.0025679611135274
2,56,0,1,44,0,school,30900,.0006148867541924,.1879463940858841
2,56,0,1,44,2,entertainment,30900,.0001294498360949,.0003705501439981
2,56,0,1,44,2,hh,30900,.0001941747614183,.116504855453968
2,56,0,1,44,2,neighbor,30900,.0006796116722398,.0150224752724171
2,56,0,1,44,2,restaurants,30900,.0001294498360949,.0082270763814449
2,56,0,1,44,2,retail,30900,.0020064725540578,.0456724688410759
2,56,0,1,44,2,school,30900,.0004854369035456,.0979298800230026
2,56,0,1,44,2,services,30900,.0001618122914806,.0035674218088388
2,56,0,1,48,0,school,30900,.0001941747614183,.0729563161730766
2,56,0,1,52,0,neighbor,30900,.0000323624590237,.0003948219818994
2,56,0,1,53,0,neighbor,30900,.0000970873807091,.0029093851335347
2,56,0,1,53,0,restaurants,30900,.0000323624590237,.0002912621421274
2,56,0,1,53,0,school,30900,.0000647249180474,.0206947140395641
2,56,0,1,53,2,retail,30900,.0001294498360949,.0009498381987214
2,56,0,1,53,2,school,30900,.0001941747614183,.0475172586739063
2,56,0,1,54,0,neighbor,30900,.0000323624590237,.0003236245829612
2,56,0,1,54,0,restaurants,30900,.0001618122914806,.0094395894557238
2,56,0,1,54,0,school,30900,.0000647249180474,.0197432562708855
2,56,0,1,56,0,entertainment,30900,.0000323624590237,.0030291262082756
2,56,0,1,56,0,hh,30900,.0020064725540578,1.203883528709412
2,56,0,1,56,0,neighbor,30900,.0001294498360949,.0033932040096261
2,56,0,1,56,0,retail,30900,.0000647249180474,.0016947140684351
2,56,0,1,56,0,school,30900,.0000323624590237,.0061877020634711
2,56,0,1,56,0,work,30900,.0065048541873693,1.33797299861908
2,56,0,1,61,0,neighbor,30900,.0003559870528989,.0062157500651665
2,56,0,1,61,0,restaurants,30900,.0001618122914806,.0024811218027025
2,56,0,1,61,0,retail,30900,.0008737863972783,.0230079609900713
2,56,0,1,61,0,school,30900,.0003559870528989,.1183849796652794
2,56,0,1,61,0,services,30900,.0000647249180474,.0011251347605139
2,56,0,1,62,0,hh,30900,.000226537216804,.1359223276376724
2,56,0,1,62,0,neighbor,30900,.0002588996721897,.0112243797630072
2,56,0,1,62,0,retail,30900,.0000647249180474,.0002055016084341
2,56,0,1,62,0,school,30900,.000226537216804,.0867437943816185
2,56,0,1,62,3,hh,30900,.0000647249180474,.0388349518179893
2,56,0,1,71,0,entertainment,30900,.0000970873807091,.0063317152671516
2,56,0,1,71,0,neighbor,30900,.0000647249180474,.0007443365757354
2,56,0,1,71,0,retail,30900,.0000970873807091,.0015355987707153
2,56,0,1,71,0,school,30900,.0000970873807091,.0428052879869938
2,56,0,1,71,4,entertainment,30900,.0011003236286342,.0461852513253689
2,56,0,1,71,4,hh,30900,.0001941747614183,.116504855453968
2,56,0,1,71,4,neighbor,30900,.0002912621421274,.0039611654356122
2,56,0,1,71,4,restaurants,30900,.0000647249180474,.0005825242842548
2,56,0,1,71,4,retail,30900,.0000647249180474,.0003511326794978
2,56,0,1,71,4,school,30900,.0004854369035456,.1404184997081757
2,56,0,1,72,0,entertainment,30900,.000226537216804,.0063738762401044
2,56,0,1,72,0,hh,30900,.0014563106233254,.8737863898277283
2,56,0,1,72,0,neighbor,30900,.0005501618143171,.0128441215492785
2,56,0,1,72,0,restaurants,30900,.0000323624590237,.0051639694720507
2,56,0,1,72,0,retail,30900,.000226537216804,.0013786407653242
2,56,0,1,72,0,school,30900,.0006796116358601,.1830294877290726
2,56,0,1,72,1,entertainment,30900,.000906148867216,.0255399737507105
2,56,0,1,72,1,hh,30900,.0048543689772487,2.91262149810791
2,56,0,1,72,1,neighbor,30900,.0015857605394558,.0516738262194849
2,56,0,1,72,1,restaurants,30900,.0050161810831924,.2557035165664274
2,56,0,1,72,1,retail,30900,.0025242718402296,.0748928263783455
2,56,0,1,72,1,school,30900,.0032038835342973,.8541706204414368
2,56,0,1,72,1,services,30900,.0001618122987566,.0022578208590858
2,56,0,1,92,0,hh,30900,.0011003236286342,.6601941585540771
2,56,0,1,92,0,neighbor,30900,.0000970873807091,.0032011866569519
2,56,0,1,92,0,school,30900,.0001618122914806,.0472362451255322
2,56,0,2,0,0,entertainment,30900,1.765501656453125,58.12229651585221
2,56,0,2,0,0,hh,30900,.4308737814426422,258.5242614746094
2,56,0,2,0,0,neighbor,30900,6.868349594064057,214.2693369984627
2,56,0,2,0,0,restaurants,30900,2.077216845867952,71.00790866755415
2,56,0,2,0,0,retail,30900,5.908705663634464,183.1838829815388
2,56,0,2,0,0,school,30900,1.375145673751831,330.0516662597656
2,56,0,2,0,0,services,30900,.7530744087416679,24.12184080202132
2,56,0,2,11,0,entertainment,30900,.023559870198369,.7478430867195129
2,56,0,2,11,0,hh,30900,.01472491864115,8.834951400756836
2,56,0,2,11,0,neighbor,30900,.0832362432847731,2.48636888153851
2,56,0,2,11,0,restaurants,30900,.0234304199475446,.7951115560717881
2,56,0,2,11,0,retail,30900,.0614563100862142,1.658303127653198
2,56,0,2,11,0,school,30900,.0355987064540386,8.011334419250488
2,56,0,2,11,0,services,30900,.0082847895464511,.269325969973579
2,56,0,2,21,0,entertainment,30900,.0043365694582462,.1318283826112747
2,56,0,2,21,0,neighbor,30900,.0117799351173744,.345856473169988
2,56,0,2,21,0,restaurants,30900,.0036893202923238,.1156294494867325
2,56,0,2,21,0,retail,30900,.0118770226144989,.3573771222108917
2,56,0,2,21,0,school,30900,.0020064725540578,.4747686982154846
2,56,0,2,21,0,services,30900,.0013268608599901,.0155000006780028
2,56,0,2,22,0,entertainment,30900,.0213915854692459,.6828013062477112
2,56,0,2,22,0,hh,30900,.0073139159940183,4.388349533081055
2,56,0,2,22,0,neighbor,30900,.0791585753031541,2.368740456178784
2,56,0,2,22,0,restaurants,30900,.0252750812578597,.7751552271693072
2,56,0,2,22,0,retail,30900,.0699352742813062,2.106686813058332
2,56,0,2,22,0,school,30900,.005598705727607,1.075981616973877
2,56,0,2,22,0,services,30900,.0097087377107528,.347637685976224
2,56,0,2,23,0,entertainment,30900,.123139160205028,3.630712429876439
2,56,0,2,23,0,hh,30900,.0545631051063538,32.73786163330078
2,56,0,2,23,0,neighbor,30900,.501165033725556,14.79148938506842
2,56,0,2,23,0,restaurants,30900,.1438187699131959,4.615717490203679
2,56,0,2,23,0,retail,30900,.4402588996890699,13.22997047309764
2,56,0,2,23,0,school,30900,.1773139089345932,38.74996185302734
2,56,0,2,23,0,services,30900,.05524271808099,1.637639157474041
2,56,0,2,31,0,entertainment,30900,.1092233021809079,3.235717965377262
2,56,0,2,31,0,hh,30900,.0376051776111126,22.56310653686523
2,56,0,2,31,0,neighbor,30900,.4219417558051646,12.31070645153522
2,56,0,2,31,0,restaurants,30900,.1143365663156146,3.603406800713856
2,56,0,2,31,0,retail,30900,.3966990253138647,11.57523081009276
2,56,0,2,31,0,school,30900,.1467637568712234,32.1224479675293
2,56,0,2,31,0,services,30900,.0454045297228731,1.284977642819285
2,56,0,2,42,0,entertainment,30900,.047443365539948,1.400972666800953
2,56,0,2,42,0,hh,30900,.0212297737598419,12.73786449432373
2,56,0,2,42,0,neighbor,30900,.195825241447892,6.253054755739868
2,56,0,2,42,0,restaurants,30900,.0493851140854531,1.587629633257166
2,56,0,2,42,0,retail,30900,.1530744267474802,4.617271334282123
2,56,0,2,42,0,school,30900,.0497411005198956,10.57598114013672
2,56,0,2,42,0,services,30900,.0194498373748502,.6495864186435938
2,56,0,2,42,2,entertainment,30900,.0017475727945566,.0474454388022423
2,56,0,2,42,2,hh,30900,.0012944983318448,.7766990065574646
2,56,0,2,42,2,neighbor,30900,.0131715207426168,.4141253264679108
2,56,0,2,42,2,restaurants,30900,.0033656957093626,.1111158728599548
2,56,0,2,42,2,retail,30900,.0224595466861501,.7211103141307831
2,56,0,2,42,2,school,30900,.0026213591918349,.5582050681114197
2,56,0,2,42,2,services,30900,.0005177993443795,.0142757277935743
2,56,0,2,44,0,entertainment,30900,.1341423873818712,3.863127838936634
2,56,0,2,44,0,hh,30900,.0679288059473038,40.75728225708008
2,56,0,2,44,0,neighbor,30900,2.452912589767948,94.86711613833904
2,56,0,2,44,0,restaurants,30900,.1418770219788712,4.590358356275829
2,56,0,2,44,0,retail,30900,.4487378658086527,13.44220514409244
2,56,0,2,44,0,school,30900,.3884789645671844,86.15635681152344
2,56,0,2,44,0,services,30900,.0535598697497335,1.597149749752134
2,56,0,2,44,2,entertainment,30900,.1148867314950621,3.386841502040625
2,56,0,2,44,2,hh,30900,.0530420728027821,31.82524299621582
2,56,0,2,44,2,neighbor,30900,.4289320380776189,12.27137066237628
2,56,0,2,44,2,restaurants,30900,.1179611648767604,3.917512188898399
2,56,0,2,44,2,retail,30900,1.646601894986816,52.97114807367325
2,56,0,2,44,2,school,30900,.3380258977413177,74.17236328125
2,56,0,2,44,2,services,30900,.0511650474509224,1.577403228729963
2,56,0,2,48,0,entertainment,30900,.0747896450120606,2.145118655993429
2,56,0,2,48,0,hh,30900,.0184142403304577,11.04854393005371
2,56,0,2,48,0,neighbor,30900,.3100323539983947,9.131842830218375
2,56,0,2,48,0,restaurants,30900,.0817799345131789,2.713398835272528
2,56,0,2,48,0,retail,30900,.2405178003682522,6.877308342023753
2,56,0,2,48,0,school,30900,.0854045301675797,18.24917602539063
2,56,0,2,48,0,services,30900,.0322330096969381,.9528966192156076
2,56,0,2,51,0,entertainment,30900,.0306148864328861,.8872401714324951
2,56,0,2,51,0,hh,30900,.0063754045404494,3.825242757797241
2,56,0,2,51,0,neighbor,30900,.1346925582402037,4.124478633981198
2,56,0,2,51,0,restaurants,30900,.0357928803459799,1.098721757851308
2,56,0,2,51,0,retail,30900,.1093203884593095,3.132048874627799
2,56,0,2,51,0,school,30900,.0412945002317429,9.645062446594238
2,56,0,2,51,0,services,30900,.0127184470220527,.3768991967663169
2,56,0,2,51,3,entertainment,30900,.0038187701720744,.1019225418567657
2,56,0,2,51,3,hh,30900,.0008090615156107,.4854369163513184
2,56,0,2,51,3,neighbor,30900,.019061488477746,.4840584825724363
2,56,0,2,51,3,restaurants,30900,.003948220051825,.1237081587314606
2,56,0,2,51,3,retail,30900,.0144336567500432,.4151778468658449
2,56,0,2,51,3,school,30900,.004077669698745,.7943914532661438
2,56,0,2,51,3,services,30900,.0143042075105768,1.008572414579248
2,56,0,2,51,4,entertainment,30900,.0383818778209388,1.317024305462837
2,56,0,2,51,4,hh,30900,.0013915857998654,.8349514603614807
2,56,0,2,51,4,neighbor,30900,.0213268606457859,.6962984977290034
2,56,0,2,51,4,restaurants,30900,.0076699028031726,.2531364998721983
2,56,0,2,51,4,retail,30900,.01699029181691,.4549611615948379
2,56,0,2,51,4,school,30900,.0072491909377277,1.632803559303284
2,56,0,2,51,4,services,30900,.002297734732565,.1057958693709224
2,56,0,2,52,0,entertainment,30900,.0841423978126841,2.447214934043586
2,56,0,2,52,0,hh,30900,.0263754036277533,15.8252420425415
2,56,0,2,52,0,neighbor,30900,.4660841393633746,15.29674126207829
2,56,0,2,52,0,restaurants,30900,.0825889970583376,2.618376023834571
2,56,0,2,52,0,retail,30900,.2794822032010416,8.056357444613241
2,56,0,2,52,0,school,30900,.0462783165276051,9.638373374938965
2,56,0,2,52,0,services,30900,.0313915857113898,.9071741728112102
2,56,0,2,52,3,entertainment,30900,.0245954700985749,.7852384758298285
2,56,0,2,52,3,hh,30900,.0062135923653841,3.728155374526978
2,56,0,2,52,3,neighbor,30900,.0802265370730311,2.284382499754429
2,56,0,2,52,3,restaurants,30900,.0265695791058533,.8577516091900179
2,56,0,2,52,3,retail,30900,.0752750784558884,2.038123094418552
2,56,0,2,52,3,school,30900,.0102265374734998,2.317074775695801
2,56,0,2,52,3,services,30900,.1215210386289982,4.786468074191362
2,56,0,2,53,0,entertainment,30900,.0232686083763838,.7372411489486694
2,56,0,2,53,0,hh,30900,.0061812298372388,3.708737850189209
2,56,0,2,53,0,neighbor,30900,.100938511575805,2.981192324310541
2,56,0,2,53,0,restaurants,30900,.025825243035797,.8604223494185135
2,56,0,2,53,0,retail,30900,.0878317172973766,2.649667898542248
2,56,0,2,53,0,school,30900,.023398058488965,5.008195400238037
2,56,0,2,53,0,services,30900,.0099999996091356,.2820954760536551
2,56,0,2,53,2,entertainment,30900,.0101294498890638,.2837786674499512
2,56,0,2,53,2,hh,30900,.0025889966636896,1.553398013114929
2,56,0,2,53,2,neighbor,30900,.0425566340854857,1.059517682209844
2,56,0,2,53,2,restaurants,30900,.0112944987668016,.3758229771337938
2,56,0,2,53,2,retail,30900,.5635598754779494,19.93082834189408
2,56,0,2,53,2,school,30900,.0068284790031612,1.506437420845032
2,56,0,2,53,2,services,30900,.0032686083577573,.0998825803399086
2,56,0,2,53,3,entertainment,30900,.0046925568021834,.1283436268568039
2,56,0,2,53,3,hh,30900,.0013592232717201,.8155339360237122
2,56,0,2,53,3,neighbor,30900,.0149514560653188,.4778599839191884
2,56,0,2,53,3,restaurants,30900,.0043689319863915,.163971021771431
2,56,0,2,53,3,retail,30900,.0124595469096676,.4067564434371889
2,56,0,2,53,3,school,30900,.0026860842481256,.5984651446342468
2,56,0,2,53,3,services,30900,.0080906147632049,.177610341750551
2,56,0,2,54,0,entertainment,30900,.1068932012894948,3.062263102561701
2,56,0,2,54,0,hh,30900,.0207766983658075,12.46601867675781
2,56,0,2,54,0,neighbor,30900,.3599676269805059,9.920122708193958
2,56,0,2,54,0,restaurants,30900,.1004530713325948,3.222875558305532
2,56,0,2,54,0,retail,30900,.336828464656719,9.984209107235074
2,56,0,2,54,0,school,30900,.0738187730312347,15.45224952697754
2,56,0,2,54,0,services,30900,.0358252428777632,1.065697946120054
2,56,0,2,54,3,entertainment,30900,.0340129435062408,.9362935423851013
2,56,0,2,54,3,hh,30900,.0064724921248853,3.883495330810547
2,56,0,2,54,3,neighbor,30900,.1228478967095725,3.322558963671327
2,56,0,2,54,3,restaurants,30900,.0416828482921119,1.271693092654459
2,56,0,2,54,3,retail,30900,.1226537217080477,3.556217053905129
2,56,0,2,54,3,school,30900,.0263430420309305,5.741847991943359
2,56,0,2,54,3,services,30900,.2907443489275465,10.02606806397671
2,56,0,2,55,0,entertainment,30900,.001553398091346,.0456539317965508
2,56,0,2,55,0,neighbor,30900,.0065372166282032,.2252899133600295
2,56,0,2,55,0,restaurants,30900,.0026213591227133,.0855706340225879
2,56,0,2,55,0,retail,30900,.0069579285809596,.2052988398354501
2,56,0,2,55,0,school,30900,.0021035599056631,.4502995908260345
2,56,0,2,55,0,services,30900,.0007766990056552,.029057562140224
2,56,0,2,56,0,entertainment,30900,.0937540416634874,2.629091209324542
2,56,0,2,56,0,hh,30900,.1911974102258682,114.7184448242188
2,56,0,2,56,0,neighbor,30900,.398899681167677,12.4028734266758
2,56,0,2,56,0,restaurants,30900,.1078964368934976,3.522565188352019
2,56,0,2,56,0,retail,30900,.3552103536712821,10.98185160418507
2,56,0,2,56,0,school,30900,.1642718464136124,36.39559936523438
2,56,0,2,56,0,services,30900,.0451132697235153,1.380505702865776
2,56,0,2,56,0,work,30900,13.39323616027832,2999.263671875
2,56,0,2,61,0,entertainment,30900,.1830744330836751,5.743201187171508
2,56,0,2,61,0,hh,30900,.0318446606397629,19.10679626464844
2,56,0,2,61,0,neighbor,30900,.6074109845794737,17.75144605897367
2,56,0,2,61,0,restaurants,30900,.1827184530266095,6.001394615625031
2,56,0,2,61,0,retail,30900,.5514563297911081,16.96882611513138
2,56,0,2,61,0,school,30900,.2668608427047729,56.4602165222168
2,56,0,2,61,0,services,30900,.0652103578904644,1.988026990555227
2,56,0,2,62,0,entertainment,30900,.2312297677926836,6.851553818385582
2,56,0,2,62,0,hh,30900,.0680582523345947,40.83495330810547
2,56,0,2,62,0,neighbor,30900,2.924692576401867,90.46530445665121
2,56,0,2,62,0,restaurants,30900,.241100325671141,7.8034238810651
2,56,0,2,62,0,retail,30900,.7412297986884369,21.16984822042286
2,56,0,2,62,0,school,30900,.2174433618783951,47.04375839233398
2,56,0,2,62,0,services,30900,.0844983799615875,2.560621432960033
2,56,0,2,62,3,entertainment,30900,.0698058249909081,2.305660928715952
2,56,0,2,62,3,hh,30900,.0199999995529652,12
2,56,0,2,62,3,neighbor,30900,.2459546987447538,6.95317393867299
2,56,0,2,62,3,restaurants,30900,.0700000003271271,2.142434701323509
2,56,0,2,62,3,retail,30900,.2118123002874199,5.777588156983256
2,56,0,2,62,3,school,30900,.0717475712299347,16.10833740234375
2,56,0,2,62,3,services,30900,.5481553636491299,18.25332686910406
2,56,0,2,71,0,entertainment,30900,.0110355988144875,.3366594612598419
2,56,0,2,71,0,hh,30900,.0013915857998654,.8349514603614807
2,56,0,2,71,0,neighbor,30900,.0632038829789963,2.383540188893676
2,56,0,2,71,0,restaurants,30900,.0111326863298018,.3120708792412188
2,56,0,2,71,0,retail,30900,.0336245952130412,.9603955142665654
2,56,0,2,71,0,school,30900,.0252750813961029,5.279020309448242
2,56,0,2,71,0,services,30900,.0055987053565332,.2019475107081234
2,56,0,2,71,4,entertainment,30900,.522880230411829,22.92446330527309
2,56,0,2,71,4,hh,30900,.0063430420123041,3.805825233459473
2,56,0,2,71,4,neighbor,30900,.1406796105438843,4.197975434362888
2,56,0,2,71,4,restaurants,30900,.0438187707004545,1.404607353033498
